	0
ENSMUSG00000007458	-0.51852036
ENSMUSG00000007476	0.5466427
ENSMUSG00000007564	0.104321316
ENSMUSG00000007570	0.18391843
ENSMUSG00000007589	-0.16187873
ENSMUSG00000007613	0.24883643
ENSMUSG00000007617	0.44144925
ENSMUSG00000007656	0.8170279
ENSMUSG00000007659	0.27171466
ENSMUSG00000007670	-0.532073
ENSMUSG00000007721	-0.2702663
ENSMUSG00000007739	-0.5174762
ENSMUSG00000007812	0.37861294
ENSMUSG00000007815	-0.51577216
ENSMUSG00000007827	0.6668731
ENSMUSG00000007836	0.9809529
ENSMUSG00000007850	-0.030272782
ENSMUSG00000007867	0.5594402
ENSMUSG00000007880	0.30684
ENSMUSG00000007891	-0.3709847
ENSMUSG00000007892	-1.5898936
ENSMUSG00000007950	0.4021904
ENSMUSG00000007987	0.73431104
ENSMUSG00000007989	0.40892783
ENSMUSG00000008036	-0.061464556
ENSMUSG00000008140	-0.26765314
ENSMUSG00000008153	0.3888615
ENSMUSG00000008200	0.013378633
ENSMUSG00000008226	0.23682602
ENSMUSG00000008301	0.17161152
ENSMUSG00000008305	0.22763593
ENSMUSG00000008333	0.1483598
ENSMUSG00000008348	-0.30087456
ENSMUSG00000008373	-0.1872547
ENSMUSG00000008393	0.2278841
ENSMUSG00000008429	0.42135397
ENSMUSG00000008435	0.33040237
ENSMUSG00000008450	-0.19216895
ENSMUSG00000008475	-0.012107453
ENSMUSG00000008601	0.2541268
ENSMUSG00000008604	-0.08141021
ENSMUSG00000008683	-1.1570222
ENSMUSG00000008690	0.2988362
ENSMUSG00000008730	0.038378034
ENSMUSG00000008763	0.65026486
ENSMUSG00000008822	0.49513373
ENSMUSG00000008855	-0.01969315
ENSMUSG00000008859	0.22711048
ENSMUSG00000008892	0.14675412
ENSMUSG00000008958	0.37561083
ENSMUSG00000008976	-0.2480218
ENSMUSG00000009013	-0.78052413
ENSMUSG00000009035	0.2504207
ENSMUSG00000009073	-0.066666946
ENSMUSG00000009079	-0.1437338
ENSMUSG00000009090	-0.1576732
ENSMUSG00000009112	-0.2011007
ENSMUSG00000009291	-0.19446725
ENSMUSG00000009293	-0.075828135
ENSMUSG00000009418	0.22062099
ENSMUSG00000009470	0.08673027
ENSMUSG00000009535	0.12959659
ENSMUSG00000009549	0.03816185
ENSMUSG00000009555	-0.2008748
ENSMUSG00000009563	-0.29668015
ENSMUSG00000009566	-0.21079946
ENSMUSG00000009569	0.4519979
ENSMUSG00000009621	0.49640736
ENSMUSG00000009630	-0.48102617
ENSMUSG00000009640	0.042926915
ENSMUSG00000009647	0.26949713
ENSMUSG00000009681	-0.15697691
ENSMUSG00000009733	0.26510754
ENSMUSG00000009741	0.037900917
ENSMUSG00000009863	0.43658647
ENSMUSG00000009905	0.12926388
ENSMUSG00000009907	-0.046847958
ENSMUSG00000009927	-0.8175104
ENSMUSG00000010025	0.32508263
ENSMUSG00000010054	0.19991876
ENSMUSG00000010067	0.25869402
ENSMUSG00000010097	0.016309876
ENSMUSG00000010376	0.09397261
ENSMUSG00000010392	-0.17692621
ENSMUSG00000010406	-0.10111882
ENSMUSG00000010453	0.39828405
ENSMUSG00000010517	0.010304123
ENSMUSG00000010538	-0.003155211
ENSMUSG00000010554	0.23567316
ENSMUSG00000010607	-0.3361893
ENSMUSG00000010651	0.59130454
ENSMUSG00000010663	0.17396295
ENSMUSG00000010755	0.30530792
ENSMUSG00000010911	0.46442693
ENSMUSG00000010914	0.54283017
ENSMUSG00000010936	-0.123210624
ENSMUSG00000011114	-0.33945608
ENSMUSG00000011158	-0.053313084
ENSMUSG00000011179	-1.4006058
ENSMUSG00000011254	0.30770132
ENSMUSG00000011256	0.5831206
ENSMUSG00000011306	0.16369073
ENSMUSG00000011382	0.7698773
ENSMUSG00000011877	0.3106671
ENSMUSG00000011884	-0.29256448
ENSMUSG00000011958	0.39572585
ENSMUSG00000012076	0.25462556
ENSMUSG00000012114	0.11352296
ENSMUSG00000012117	0.012665627
ENSMUSG00000012405	-0.69832355
ENSMUSG00000012429	0.29532903
ENSMUSG00000012443	0.1300929
ENSMUSG00000012483	-0.002266625
ENSMUSG00000012535	0.3172912
ENSMUSG00000012609	0.52771837
ENSMUSG00000012848	-1.1043943
ENSMUSG00000013033	0.018202461
ENSMUSG00000013089	-0.4734339
ENSMUSG00000013150	0.18824261
ENSMUSG00000013155	0.1039473
ENSMUSG00000013160	-0.6958049
ENSMUSG00000013236	-0.29311767
ENSMUSG00000013275	0.29163456
ENSMUSG00000013415	0.074582085
ENSMUSG00000013465	0.31767073
ENSMUSG00000013495	-0.112863645
ENSMUSG00000013593	-0.14417295
ENSMUSG00000013622	-0.09460249
ENSMUSG00000013629	-0.47358555
ENSMUSG00000013646	0.026697185
ENSMUSG00000013662	0.026639026
ENSMUSG00000013663	0.3767349
ENSMUSG00000013698	0.18920366
ENSMUSG00000013701	-0.040909808
ENSMUSG00000013736	0.27629355
ENSMUSG00000013787	0.03632028
ENSMUSG00000013822	0.04181813
ENSMUSG00000013858	-0.0760016
ENSMUSG00000013878	0.70940447
ENSMUSG00000013921	0.56166005
ENSMUSG00000013973	0.11086663
ENSMUSG00000013997	0.058082364
ENSMUSG00000014039	0.090548985
ENSMUSG00000014074	0.52738017
ENSMUSG00000014075	0.09918766
ENSMUSG00000014077	-0.58045065
ENSMUSG00000014177	-0.001967662
ENSMUSG00000014195	-0.15873495
ENSMUSG00000014226	-0.31599855
ENSMUSG00000014232	0.67662287
ENSMUSG00000014243	-0.15695217
ENSMUSG00000014245	-0.40298128
ENSMUSG00000014294	-0.28677493
ENSMUSG00000014301	-0.17986186
ENSMUSG00000014313	-0.76560575
ENSMUSG00000014349	0.017496293
ENSMUSG00000014353	-0.017566524
ENSMUSG00000014355	0.24641629
ENSMUSG00000014402	-0.02638179
ENSMUSG00000014418	0.06123836
ENSMUSG00000014426	0.060584314
ENSMUSG00000014444	0.060202878
ENSMUSG00000014470	0.18145368
ENSMUSG00000014496	0.032881614
ENSMUSG00000014498	0.0728092
ENSMUSG00000014504	0.037406947
ENSMUSG00000014550	0.26967216
ENSMUSG00000014551	0.014240931
ENSMUSG00000014554	0.5581832
ENSMUSG00000014592	0.83244336
ENSMUSG00000014601	0.39811444
ENSMUSG00000014633	0.28413558
ENSMUSG00000014668	0.27220494
ENSMUSG00000014748	-0.033682264
ENSMUSG00000014763	0.41702467
ENSMUSG00000014767	0.1492923
ENSMUSG00000014769	-0.33417046
ENSMUSG00000014850	0.2766694
ENSMUSG00000014856	-0.023218898
ENSMUSG00000014859	-0.35836235
ENSMUSG00000014867	-0.18222865
ENSMUSG00000014873	0.21580736
ENSMUSG00000014905	0.18862109
ENSMUSG00000014907	-0.113432124
ENSMUSG00000014932	0.18775119
ENSMUSG00000014956	0.34676352
ENSMUSG00000014959	0.2421827
