	0
ENSMUSG00000008859	0.62454253
ENSMUSG00000008892	0.7722707
ENSMUSG00000008958	0.68103373
ENSMUSG00000008976	0.9527232
ENSMUSG00000009013	0.47394538
ENSMUSG00000009035	0.7703417
ENSMUSG00000009073	1.1931639
ENSMUSG00000009079	0.6509366
ENSMUSG00000009090	0.7328662
ENSMUSG00000009112	0.9724754
ENSMUSG00000009291	0.7133883
ENSMUSG00000009293	0.59740233
ENSMUSG00000009418	0.3409838
ENSMUSG00000009470	1.1242874
ENSMUSG00000009535	1.0122516
ENSMUSG00000009549	0.6605402
ENSMUSG00000009555	0.44762674
ENSMUSG00000009563	0.11534031
ENSMUSG00000009566	0.93657047
ENSMUSG00000009569	0.67638546
ENSMUSG00000009621	0.46717033
ENSMUSG00000009630	0.910229
ENSMUSG00000009640	0.4402997
ENSMUSG00000009647	0.56310785
ENSMUSG00000009681	0.35003662
ENSMUSG00000009733	0.34225947
ENSMUSG00000009741	0.88567764
ENSMUSG00000009863	0.4372093
ENSMUSG00000009905	0.5098789
ENSMUSG00000009907	0.83096826
ENSMUSG00000009927	0.599242
ENSMUSG00000010025	0.4417913
ENSMUSG00000010054	0.43431902
ENSMUSG00000010067	0.69184005
ENSMUSG00000010097	0.82763374
ENSMUSG00000010376	1.1579249
ENSMUSG00000010392	0.7210973
ENSMUSG00000010406	0.93465745
ENSMUSG00000010453	0.3900938
ENSMUSG00000010517	0.7372158
ENSMUSG00000010538	0.52475923
ENSMUSG00000010554	0.6437646
ENSMUSG00000010607	0.3075809
ENSMUSG00000010651	0.5570761
ENSMUSG00000010663	0.6261232
ENSMUSG00000010755	0.6076218
ENSMUSG00000010911	0.7747864
ENSMUSG00000010914	0.85051364
ENSMUSG00000010936	1.0702108
ENSMUSG00000011114	1.168183
ENSMUSG00000011158	0.80747396
ENSMUSG00000011179	1.0110707
ENSMUSG00000011254	0.39796686
ENSMUSG00000011256	1.0462608
ENSMUSG00000011306	0.5661016
ENSMUSG00000011382	0.33146933
ENSMUSG00000011877	1.0035418
ENSMUSG00000011884	0.2556852
ENSMUSG00000011958	0.7423273
ENSMUSG00000012076	0.8638337
ENSMUSG00000012114	0.5207609
ENSMUSG00000012117	1.2033701
ENSMUSG00000012405	0.18185766
ENSMUSG00000012429	0.58572453
ENSMUSG00000012443	0.8254358
ENSMUSG00000012483	0.62846833
ENSMUSG00000012535	0.3688605
ENSMUSG00000012609	0.8886854
ENSMUSG00000012848	0.5048872
ENSMUSG00000013033	0.26171803
ENSMUSG00000013089	0.25883245
ENSMUSG00000013150	0.8642095
ENSMUSG00000013155	0.660977
ENSMUSG00000013160	0.6473354
ENSMUSG00000013236	0.3168386
ENSMUSG00000013275	0.21789134
ENSMUSG00000013415	0.82348794
ENSMUSG00000013465	0.60182625
ENSMUSG00000013495	0.861138
ENSMUSG00000013593	0.14003491
ENSMUSG00000013622	0.88008463
ENSMUSG00000013629	0.8328618
ENSMUSG00000013646	0.15671448
ENSMUSG00000013662	0.86494476
ENSMUSG00000013663	-0.0014917987
ENSMUSG00000013698	0.5797997
ENSMUSG00000013701	0.6770276
ENSMUSG00000013736	1.170876
ENSMUSG00000013787	0.6737381
ENSMUSG00000013822	0.44003892
ENSMUSG00000013858	0.24649492
ENSMUSG00000013878	0.71023166
ENSMUSG00000013921	0.38307625
ENSMUSG00000013973	-0.05467115
ENSMUSG00000013997	0.61878777
ENSMUSG00000014039	0.89295644
ENSMUSG00000014074	0.79749733
ENSMUSG00000014075	0.6420251
ENSMUSG00000014077	0.74101156
ENSMUSG00000014177	0.5725822
ENSMUSG00000014195	0.56026363
ENSMUSG00000014226	0.8670168
ENSMUSG00000014232	0.3741152
ENSMUSG00000014243	0.6792304
ENSMUSG00000014245	0.5443402
ENSMUSG00000014294	0.50871474
ENSMUSG00000014301	0.5007723
ENSMUSG00000014313	0.87895125
ENSMUSG00000014349	0.7528964
ENSMUSG00000014353	0.95042676
ENSMUSG00000014355	0.8598323
ENSMUSG00000014402	1.0775849
ENSMUSG00000014418	0.96301
ENSMUSG00000014426	0.5186914
ENSMUSG00000014444	0.6318821
ENSMUSG00000014470	0.3480772
ENSMUSG00000014496	0.8774254
ENSMUSG00000014498	0.6274785
ENSMUSG00000014504	0.94501173
ENSMUSG00000014550	0.51956344
ENSMUSG00000014551	0.5869152
ENSMUSG00000014554	0.42571992
ENSMUSG00000014592	0.8124074
ENSMUSG00000014601	0.68520856
ENSMUSG00000014633	0.555366
ENSMUSG00000014668	1.2084655
ENSMUSG00000014748	0.38302886
ENSMUSG00000014763	0.9121014
ENSMUSG00000014767	0.44088173
ENSMUSG00000014769	0.9022865
ENSMUSG00000014850	0.71553504
ENSMUSG00000014856	0.26902312
ENSMUSG00000014859	0.17752548
ENSMUSG00000014867	0.24718663
ENSMUSG00000014873	0.5856252
ENSMUSG00000014905	0.941974
ENSMUSG00000014907	0.68689716
ENSMUSG00000014932	0.5331478
ENSMUSG00000014956	0.44145975
ENSMUSG00000014959	0.7277309
ENSMUSG00000014980	0.09466239
ENSMUSG00000015002	1.2168787
ENSMUSG00000015013	0.65913886
ENSMUSG00000015016	0.310984
ENSMUSG00000015023	1.3317182
ENSMUSG00000015087	1.0097592
ENSMUSG00000015092	0.7160325
ENSMUSG00000015112	0.8599272
ENSMUSG00000015120	0.38056222
ENSMUSG00000015126	0.7814947
ENSMUSG00000015143	0.5766556
ENSMUSG00000015149	0.56696224
ENSMUSG00000015176	0.81054956
ENSMUSG00000015189	1.1630414
ENSMUSG00000015202	1.2041047
ENSMUSG00000015247	0.8498901
ENSMUSG00000015305	0.9011
ENSMUSG00000015337	0.27610564
ENSMUSG00000015341	0.2152462
ENSMUSG00000015354	0.555267
ENSMUSG00000015357	1.1019802
ENSMUSG00000015377	0.7062515
ENSMUSG00000015461	0.45722404
ENSMUSG00000015488	0.71131694
ENSMUSG00000015522	0.5372952
ENSMUSG00000015536	0.46206307
ENSMUSG00000015568	0.6172063
ENSMUSG00000015575	0.70135057
ENSMUSG00000015597	0.7138382
ENSMUSG00000015605	1.0153077
ENSMUSG00000015647	0.54330564
ENSMUSG00000015656	0.6223784
ENSMUSG00000015671	0.71835023
ENSMUSG00000015672	0.9223377
ENSMUSG00000015714	0.9287003
ENSMUSG00000015748	0.43689337
