	0
rna_ft629	0.041886996
rna_ft630	0.032521058
rna_ft631	0.009550333
rna_ft632	0.014298868
rna_ft633	0.0137832165
rna_ft634	0.013994169
rna_ft635	0.035080053
rna_ft636	0.010365427
rna_ft637	0.012466431
rna_ft638	0.017183732
rna_ft639	0.0354105
rna_ft640	0.014880133
rna_ft641	0.025113296
rna_ft642	0.009787989
rna_ft643	0.01561718
rna_ft644	0.029515648
rna_ft645	0.025930976
rna_ft646	0.027090598
rna_ft647	0.018877411
rna_ft648	0.03957536
rna_ft649	0.010679627
rna_ft650	0.012752342
rna_ft651	0.011845827
rna_ft652	0.04465308
rna_ft653	0.031930797
rna_ft654	0.012887239
rna_ft655	0.024679948
rna_ft656	0.057525445
rna_ft657	0.03467045
rna_ft658	0.01180234
rna_ft659	0.026171874
rna_ft660	0.026970625
rna_ft661	0.020865822
rna_ft662	0.015993357
rna_ft663	0.027121544
rna_ft664	0.030098248
rna_ft665	0.025541592
rna_ft666	0.0076547624
rna_ft667	0.01852789
rna_ft668	0.015725564
rna_ft669	0.023968315
rna_ft670	0.031960785
rna_ft671	0.019832516
rna_ft672	0.014395809
rna_ft673	0.014707518
rna_ft674	0.013225722
rna_ft675	0.024080206
rna_ft676	0.028035736
rna_ft677	0.009612566
rna_ft678	0.017414164
rna_ft679	0.009742117
rna_ft680	0.023474192
rna_ft681	0.013312722
rna_ft682	0.015964018
rna_ft683	0.023838853
rna_ft684	0.040063858
rna_ft685	0.015894651
rna_ft686	0.023071587
rna_ft687	0.01312747
rna_ft688	0.012722468
rna_ft689	0.01866908
rna_ft690	0.0127779
rna_ft691	0.015448237
rna_ft692	0.02079897
rna_ft693	0.013480961
rna_ft694	0.022139143
rna_ft695	0.012010789
rna_ft696	0.017712474
rna_ft697	0.01814959
rna_ft698	0.020444298
rna_ft699	0.013687253
rna_ft700	0.03438406
rna_ft701	0.028889036
rna_ft702	0.021499252
rna_ft703	0.016574096
rna_ft704	0.00912118
rna_ft705	0.028862882
rna_ft706	0.012526626
rna_ft707	0.01254952
rna_ft708	0.022862148
rna_ft709	0.010344649
rna_ft710	0.023988057
rna_ft711	0.012823582
rna_ft712	0.0149631025
rna_ft713	0.007957983
rna_ft714	0.027837658
rna_ft715	0.02781024
rna_ft716	0.012141371
rna_ft717	0.010246372
rna_ft718	0.017168712
rna_ft719	0.012809014
rna_ft720	0.010572696
rna_ft721	0.023951674
rna_ft722	0.012826085
rna_ft723	0.019650841
rna_ft724	0.03422179
rna_ft725	0.03625369
rna_ft726	0.022586346
rna_ft727	0.01838417
rna_ft728	0.022738123
rna_ft729	0.009587431
rna_ft730	0.014517451
rna_ft731	0.0133848665
rna_ft732	0.03582058
rna_ft733	0.028565694
rna_ft734	0.015171146
rna_ft735	0.01105017
rna_ft736	0.01676054
rna_ft737	0.026041795
rna_ft738	0.02221427
rna_ft739	0.02509303
rna_ft740	0.027045956
rna_ft741	0.035883762
rna_ft742	0.028620625
rna_ft743	0.015409326
rna_ft744	0.02225542
rna_ft745	0.008905101
rna_ft746	0.023137808
rna_ft747	0.015182495
rna_ft748	0.04247017
rna_ft749	0.037994433
rna_ft750	0.032615043
rna_ft751	0.01446836
rna_ft752	0.018624306
rna_ft753	0.0054977895
rna_ft754	0.015546369
rna_ft755	0.018169831
rna_ft756	0.013977313
rna_ft757	0.023192072
rna_ft758	0.014541102
rna_ft759	0.009701014
rna_ft760	0.022564745
rna_ft761	0.019123364
rna_ft762	0.01326971
rna_ft763	0.019277167
rna_ft764	0.017424297
rna_ft765	0.014168739
rna_ft766	0.008022237
rna_ft767	0.009714579
rna_ft768	0.008255983
rna_ft769	0.011249232
rna_ft770	0.014341784
rna_ft771	0.028624725
rna_ft772	0.022294234
rna_ft773	0.018431092
rna_ft774	0.024352932
rna_ft775	0.056588102
rna_ft776	0.009821916
rna_ft777	0.051247694
rna_ft778	0.043293953
rna_ft779	0.011826992
rna_ft780	0.027456904
rna_ft781	0.011718655
rna_ft782	0.009818745
rna_ft783	0.022787403
rna_ft784	0.0218472
rna_ft785	0.014817094
rna_ft786	0.009954309
rna_ft787	0.016825413
rna_ft788	0.010704112
rna_ft789	0.016103745
rna_ft790	0.013388252
rna_ft791	0.011354685
rna_ft792	0.0139646055
rna_ft793	0.018410897
rna_ft794	0.013708782
rna_ft795	0.014889049
rna_ft796	0.026154947
rna_ft797	0.022275638
rna_ft798	0.016315961
rna_ft799	0.029946316
rna_ft800	0.031002045
rna_ft801	0.018721605
rna_ft802	0.034277152
rna_ft803	0.02840519
rna_ft804	0.009987784
rna_ft805	0.016012479
rna_ft806	0.01268549
rna_ft807	0.0092609525
rna_ft808	0.018580532
rna_ft809	0.014477539
rna_ft810	0.022120286
rna_ft811	0.0105078695
rna_ft812	0.031744957
rna_ft813	0.014065528
rna_ft814	0.07128401
rna_ft815	0.009373307
rna_ft816	0.021471787
rna_ft817	0.018511916
rna_ft818	0.0436471
rna_ft819	0.033568144
rna_ft820	0.014382362
rna_ft821	0.012002826
rna_ft822	0.015164996
rna_ft823	0.015731668
rna_ft824	0.023035383
rna_ft825	0.01271224
rna_ft826	0.008835077
rna_ft827	0.012028599
rna_ft828	0.020012856
rna_ft829	0.010654068
rna_ft830	0.010060644
rna_ft831	0.024154615
rna_ft832	0.024905872
rna_ft833	0.014577484
rna_ft834	0.024850797
rna_ft835	0.01576295
rna_ft836	0.0029494048
rna_ft837	0.010640264
rna_ft838	0.008429384
rna_ft839	0.01525445
rna_ft840	0.046909712
rna_ft841	0.017494678
rna_ft842	0.015855575
rna_ft843	0.014468479
rna_ft844	0.023593808
rna_ft845	0.019285917
rna_ft846	0.023352612
rna_ft847	0.018374633
rna_ft848	0.00940069
rna_ft849	0.013717651
rna_ft850	0.0073135854
rna_ft851	0.006804061
rna_ft852	0.009045077
rna_ft853	0.029368687
rna_ft854	0.009499597
rna_ft855	0.0072245835
rna_ft856	0.017031765
rna_ft857	0.008780134
rna_ft858	0.017369842
rna_ft859	0.026173543
rna_ft860	0.008414507
rna_ft861	0.01851654
rna_ft862	0.016786098
rna_ft863	0.013314629
rna_ft864	0.0070496323
rna_ft865	0.016675597
rna_ft866	0.012093926
rna_ft867	0.03548608
rna_ft868	0.018572783
rna_ft869	0.021960925
rna_ft870	0.023447465
rna_ft871	0.007564592
rna_ft872	0.041404247
rna_ft873	0.028856564
rna_ft874	0.019010639
rna_ft875	0.01805625
rna_ft876	0.018746901
rna_ft877	0.049588203
rna_ft878	0.013359666
rna_ft879	0.0439729
rna_ft880	0.006293428
rna_ft881	0.011896181
rna_ft882	0.011719942
rna_ft883	0.02235899
rna_ft884	0.03683095
rna_ft885	0.028498221
rna_ft886	0.017697573
rna_ft887	0.01259098
rna_ft888	0.029136658
rna_ft889	0.018136358
rna_ft890	0.045824148
rna_ft891	0.010952902
rna_ft892	0.023909044
rna_ft893	0.019313335
rna_ft894	0.012540579
rna_ft895	0.01787858
rna_ft896	0.046189405
rna_ft897	0.029959464
rna_ft898	0.023586094
rna_ft899	0.033055782
rna_ft900	0.035034798
rna_ft901	0.0208951
rna_ft902	0.01727209
rna_ft903	0.032537222
rna_ft904	0.0061813355
rna_ft905	0.07061863
rna_ft906	0.014405822
rna_ft907	0.038761236
rna_ft908	0.0112942215
rna_ft909	0.026500415
rna_ft910	0.067801856
rna_ft911	0.013362313
rna_ft912	0.011570072
rna_ft913	0.011391354
rna_ft914	0.013868379
rna_ft915	0.017569114
rna_ft916	0.014154911
rna_ft917	0.032886934
rna_ft918	0.032646082
rna_ft919	0.01931777
rna_ft920	0.028086448
rna_ft921	0.0317749
rna_ft922	0.01633222
rna_ft923	0.022438813
rna_ft924	0.0084580425
rna_ft925	0.015972067
rna_ft926	0.010972237
rna_ft927	0.013240767
rna_ft928	0.028034974
rna_ft929	0.014477586
rna_ft930	0.012816096
rna_ft931	0.014122534
rna_ft932	0.035838794
rna_ft933	0.021696294
rna_ft934	0.027130747
rna_ft935	0.0066190837
rna_ft936	0.008855104
rna_ft937	0.024732446
rna_ft938	0.0031671524
rna_ft939	0.03578949
rna_ft940	0.016424943
rna_ft941	0.0077420236
rna_ft942	0.014887905
rna_ft943	0.009173393
rna_ft944	0.014786434
rna_ft945	0.014287782
rna_ft946	0.008439636
rna_ft947	0.018308068
rna_ft948	0.007065296
rna_ft949	0.009788418
rna_ft950	0.012834216
rna_ft951	0.017300557
rna_ft952	0.009804631
rna_ft953	0.021839762
rna_ft954	0.008290147
rna_ft955	0.027608013
rna_ft956	0.014132309
rna_ft957	0.03952551
rna_ft958	0.017998457
rna_ft959	0.024621677
rna_ft960	0.013091564
rna_ft961	0.022736883
rna_ft962	0.025068855
rna_ft963	0.013708877
rna_ft964	0.008577108
rna_ft965	0.01870327
rna_ft966	0.021517754
rna_ft967	0.0077097537
rna_ft968	0.01805892
rna_ft969	0.012903553
rna_ft970	0.0104229925
rna_ft971	0.009699392
rna_ft972	0.00722847
rna_ft973	0.016810227
rna_ft974	0.020862937
rna_ft975	0.016977727
rna_ft976	0.019164467
rna_ft977	0.023325538
rna_ft978	0.021725178
rna_ft979	0.015199113
rna_ft980	0.02142706
rna_ft981	0.017908001
rna_ft982	0.02308321
rna_ft983	0.009228182
rna_ft984	0.019860934
rna_ft985	0.012065435
rna_ft986	0.04178705
rna_ft987	0.017389297
rna_ft988	0.025873851
rna_ft989	0.01918831
rna_ft990	0.015160417
rna_ft991	0.049708556
rna_ft992	0.01218133
rna_ft993	0.030479813
rna_ft994	0.0067576407
rna_ft995	0.012722826
rna_ft996	0.01145792
rna_ft997	0.029941607
rna_ft998	0.02109561
rna_ft999	0.026641656
rna_ft1000	0.013901114
rna_ft1001	0.030798245
rna_ft1002	0.00623281
rna_ft1003	0.025930738
rna_ft1004	0.013939286
rna_ft1005	0.01011684
rna_ft1006	0.020857906
rna_ft1007	0.016256427
rna_ft1008	0.021269511
rna_ft1009	0.0098850485
rna_ft1010	0.018162537
rna_ft1011	0.023265839
rna_ft1012	0.02237835
rna_ft1013	0.054474544
rna_ft1014	0.044136334
rna_ft1015	0.010442209
rna_ft1016	0.0378788
rna_ft1017	0.008753347
rna_ft1018	0.016792584
rna_ft1019	0.015531969
rna_ft1020	0.014379049
rna_ft1021	0.010048795
rna_ft1022	0.049779035
rna_ft1023	0.046893694
rna_ft1024	0.031369306
rna_ft1025	0.019821167
rna_ft1026	0.03341937
rna_ft1027	0.01260562
rna_ft1028	0.0151900295
rna_ft1029	0.025420045
rna_ft1030	0.013485027
rna_ft1031	0.015427684
rna_ft1032	0.017814517
rna_ft1033	0.020952845
rna_ft1034	0.029664088
rna_ft1035	0.013093138
rna_ft1036	0.033002377
rna_ft1037	0.0053072213
rna_ft1038	0.03667898
rna_ft1039	0.023226976
rna_ft1040	0.029230738
rna_ft1041	0.036988903
rna_ft1042	0.028817177
rna_ft1043	0.0075216293
rna_ft1044	0.012183571
rna_ft1045	0.02340951
rna_ft1046	0.016262436
rna_ft1047	0.015478754
rna_ft1048	0.01617508
rna_ft1049	0.017925382
rna_ft1050	0.020200085
rna_ft1051	0.016604234
rna_ft1052	0.0092751505
rna_ft1053	0.0109560015
rna_ft1054	0.016094565
rna_ft1055	0.029309701
rna_ft1056	0.011184168
rna_ft1057	0.024214983
rna_ft1058	0.013257218
rna_ft1059	0.013211084
rna_ft1060	0.018589402
rna_ft1061	0.01677413
rna_ft1062	0.017534137
rna_ft1063	0.01532383
rna_ft1064	0.02062571
